"municipality_code","municipality_name","year","population_total","population_working_age","share_postsecondary","employment_rate","unemployment_rate","labour_market_source_table","disposable_income_pbb","price_base_amount","disposable_income_sek_nominal","new_firm_starts_per_1000_16_64","program_exit_to_work_or_study_share"
"0192","Nynäshamn",2018,28290,15604,0.299303454583832,80.8,11.1,"IntGr1KomKonUtb",6.1,45500,277550,13.1,79.55801105
"0192","Nynäshamn",2019,28575,15697,0.306324524091765,81,11.1,"IntGr1KomKonUtb",6.1,46500,283650,12.1,69.26829268
"0192","Nynäshamn",2020,28811,15791,0.312296951683141,79.9,13.3,"IntGr1KomKonUtb",6.1,47300,288530,11,
"0192","Nynäshamn",2021,29495,16235,0.321442993673442,80.9,12.8,"IntGr1KomKonUtb",6.4,47600,304640,13.184409,60.90225563
"0192","Nynäshamn",2022,30043,16511,0.33084396272553,81.8,11.7,"IntGr1KomUtbBAS",6.5,48300,313950,11.00844171,56.54761905
"0192","Nynäshamn",2023,30311,16585,0.336206329363774,81,11.2,"IntGr1KomUtbBAS",5.6,52500,294000,10.33707865,70.67669173
"0305","Håbo",2016,20737,11498,0.320762015278987,84.8,8.1,"IntGr1KomKonUtb",6.4,44300,283520,12.5,
"0305","Håbo",2017,21083,11653,0.325519848771267,85.2,9.1,"IntGr1KomKonUtb",6.5,44800,291200,13.2,25
"0305","Håbo",2018,21564,11897,0.329978764657003,85,8.8,"IntGr1KomKonUtb",6.6,45500,300300,13.1,33.87096774
"0305","Håbo",2019,21934,12149,0.333453529252682,84.5,8.7,"IntGr1KomKonUtb",6.6,46500,306900,10.6,46
"0305","Håbo",2020,22019,12253,0.336960399571887,83.5,10.9,"IntGr1KomKonUtb",6.6,47300,312180,12.6,
"0305","Håbo",2021,22344,12415,0.348319549533697,84.5,10.5,"IntGr1KomKonUtb",6.8,47600,323680,12.75905303,43.2160804
"0305","Håbo",2022,22765,12734,0.360210417385305,86.2,8.6,"IntGr1KomUtbBAS",7,48300,338100,10.42814129,27.24252491
"0305","Håbo",2023,22974,12914,0.364486776086402,85.4,8.7,"IntGr1KomUtbBAS",6.1,52500,320250,10.78648475,23.45276873
"0319","Älvkarleby",2016,9445,5170,0.262976523799268,75.3,19,"IntGr1KomKonUtb",5.4,44300,239220,10.1,30.18867925
"0319","Älvkarleby",2017,9402,5054,0.2647954743255,76.5,18.3,"IntGr1KomKonUtb",5.5,44800,246400,6.9,13.33333334
"0319","Älvkarleby",2018,9392,4998,0.271494202581492,78,16.9,"IntGr1KomKonUtb",5.6,45500,254800,7.7,26.08695652
"0319","Älvkarleby",2019,9457,4998,0.273301393728223,78.3,15.5,"IntGr1KomKonUtb",5.7,46500,265050,7.1,22
"0319","Älvkarleby",2020,9511,4978,0.27594442032132,78.5,16.1,"IntGr1KomKonUtb",5.8,47300,274340,7,32.60869565
"0319","Älvkarleby",2021,9627,5011,0.283088235294118,80.4,16,"IntGr1KomKonUtb",6,47600,285600,7.17043574,66.66666667
"0319","Älvkarleby",2022,9625,5038,0.294193826894021,81.8,13.9,"IntGr1KomUtbBAS",6.2,48300,299460,6.97119795,65.95744681
"0319","Älvkarleby",2023,9572,4997,0.301017095866696,81.1,13.5,"IntGr1KomUtbBAS",5.4,52500,283500,6.40087784,78.18181818
"0330","Knivsta",2016,17323,9669,0.50192918747163,87.7,6.5,"IntGr1KomKonUtb",6.7,44300,296810,12.8,44.11764706
"0330","Knivsta",2017,18064,10035,0.500326655052265,87.4,6.7,"IntGr1KomKonUtb",6.8,44800,304640,12.3,34.0909091
"0330","Knivsta",2018,18720,10395,0.50645940552463,87.2,6.6,"IntGr1KomKonUtb",6.8,45500,309400,12.1,100
"0330","Knivsta",2019,18835,10422,0.513721413721414,86.9,7,"IntGr1KomKonUtb",6.9,46500,320850,12.6,29.03225806
"0330","Knivsta",2020,19106,10582,0.519199346405229,86.2,10.1,"IntGr1KomKonUtb",6.8,47300,321640,11.1,73.87387388
"0330","Knivsta",2021,19818,11086,0.528376118815777,86.4,10.1,"IntGr1KomKonUtb",7,47600,333200,11.57445411,50.84745762
"0330","Knivsta",2022,20133,11277,0.535579436537903,87.4,7.9,"IntGr1KomUtbBAS",7.2,48300,347760,12.90427965,
"0330","Knivsta",2023,20714,11718,0.540812488245251,86.9,7.9,"IntGr1KomUtbBAS",6.3,52500,330750,12.92964986,48.27586207
"0331","Heby",2016,13755,7402,0.235977380406541,80.4,10.9,"IntGr1KomKonUtb",5.4,44300,239220,11.1,
"0331","Heby",2017,13854,7462,0.240120210368144,80.4,10.8,"IntGr1KomKonUtb",5.5,44800,246400,11,
"0331","Heby",2018,13910,7453,0.24486759892889,80.2,10.9,"IntGr1KomKonUtb",5.6,45500,254800,9.8,
"0331","Heby",2019,14047,7545,0.246398118200529,81.2,10.9,"IntGr1KomKonUtb",5.6,46500,260400,11.8,
"0331","Heby",2020,14101,7500,0.255449890270666,79.8,13.2,"IntGr1KomKonUtb",5.6,47300,264880,11,
"0331","Heby",2021,14303,7582,0.259901705695288,80.7,13,"IntGr1KomKonUtb",5.8,47600,276080,12.76386843,
"0331","Heby",2022,14421,7628,0.27245380318006,82.1,11.7,"IntGr1KomUtbBAS",5.9,48300,284970,11.74168297,
"0331","Heby",2023,14343,7524,0.279541829781064,81.6,11.1,"IntGr1KomUtbBAS",5.2,52500,273000,10.92630812,
"0360","Tierp",2016,20744,11251,0.244595676541233,78.4,14.5,"IntGr1KomKonUtb",5.5,44300,243650,11.6,31.09243698
"0360","Tierp",2017,20930,11332,0.243451616091727,79.2,14.2,"IntGr1KomKonUtb",5.5,44800,246400,8.7,45.27027027
"0360","Tierp",2018,21127,11394,0.248481880509305,80.2,13.5,"IntGr1KomKonUtb",5.7,45500,259350,9.4,42.62295082
"0360","Tierp",2019,21136,11341,0.255807144251415,79.9,12.3,"IntGr1KomKonUtb",5.6,46500,260400,8.1,22.93577982
"0360","Tierp",2020,21327,11390,0.262658534224029,79.3,14.6,"IntGr1KomKonUtb",5.7,47300,269610,8,21.59090909
"0360","Tierp",2021,21485,11399,0.267103488148005,79.9,14,"IntGr1KomKonUtb",5.9,47600,280840,10.63311688,28.94736842
"0360","Tierp",2022,21406,11304,0.277135145556198,81.4,12.3,"IntGr1KomUtbBAS",6.1,48300,294630,9.24574209,34.61538462
"0360","Tierp",2023,21193,11124,0.283103684159093,81.1,11.2,"IntGr1KomUtbBAS",5.3,52500,278250,7.67159063,34.90566038
"0380","Uppsala",2016,214559,131065,0.565485597299045,76.1,9.6,"IntGr1KomKonUtb",5.6,44300,248080,11.8,43.43434343
"0380","Uppsala",2017,219914,133751,0.567122186495177,76.1,9.9,"IntGr1KomKonUtb",5.7,44800,255360,11.2,40.3608737
"0380","Uppsala",2018,225164,136605,0.571495678316422,76,10,"IntGr1KomKonUtb",5.8,45500,263900,9.9,37.13114754
"0380","Uppsala",2019,230767,139900,0.574624563275993,76.7,10.1,"IntGr1KomKonUtb",5.8,46500,269700,9.7,44.61637653
"0380","Uppsala",2020,233839,141769,0.580095826358021,74.7,12.3,"IntGr1KomKonUtb",5.8,47300,274340,11.3,38.43317973
"0380","Uppsala",2021,237596,143915,0.585987261146497,76.1,11.8,"IntGr1KomKonUtb",6,47600,285600,11.04388371,44.9387492
"0380","Uppsala",2022,242140,147047,0.594134676300532,77.2,10.2,"IntGr1KomUtbBAS",6.2,48300,299460,10.42624564,48.72572816
"0380","Uppsala",2023,245329,149289,0.599035121881433,77,9.9,"IntGr1KomUtbBAS",5.3,52500,278250,9.68727033,22.16924911
"0381","Enköping",2016,42988,23984,0.330380992548854,83,11.2,"IntGr1KomKonUtb",5.8,44300,256940,11.9,66.03773584
"0381","Enköping",2017,43797,24334,0.334616442122629,83.5,11.7,"IntGr1KomKonUtb",5.9,44800,264320,11.1,
"0381","Enköping",2018,44429,24542,0.337905518206019,83.7,11.5,"IntGr1KomKonUtb",6,45500,273000,11,35.34883721
"0381","Enköping",2019,45287,24900,0.340204814470009,82.8,12,"IntGr1KomKonUtb",6,46500,279000,9.8,49.71098266
"0381","Enköping",2020,46240,25387,0.344541825754946,81.8,13.4,"IntGr1KomKonUtb",6,47300,283800,12.4,73.22404372
"0381","Enköping",2021,47489,26031,0.351208139041967,82.7,13.2,"IntGr1KomKonUtb",6.2,47600,295120,12.10136674,56.85279188
"0381","Enköping",2022,47848,26243,0.362074036724232,84,11.5,"IntGr1KomUtbBAS",6.4,48300,309120,12.37413133,60.36036036
"0381","Enköping",2023,48292,26441,0.370723148264194,83.4,11.3,"IntGr1KomUtbBAS",5.6,52500,294000,9.34284008,44.82758621
"0382","Östhammar",2016,21822,11560,0.249782082324455,84.3,8.5,"IntGr1KomKonUtb",5.8,44300,256940,10.6,
"0382","Östhammar",2017,21927,11510,0.25012052839649,84.7,8.1,"IntGr1KomKonUtb",5.9,44800,264320,8.8,58.33333334
"0382","Östhammar",2018,22048,11495,0.252713476131015,85,7.9,"IntGr1KomKonUtb",6,45500,273000,8.5,42.30769231
"0382","Östhammar",2019,22250,11499,0.258734564946875,85.3,7.7,"IntGr1KomKonUtb",6.1,46500,283650,8.1,66.66666667
"0382","Östhammar",2020,22251,11403,0.262472469596859,85,8.5,"IntGr1KomKonUtb",6.1,47300,288530,9.8,25
"0382","Östhammar",2021,22364,11373,0.267470802220946,85.2,8.8,"IntGr1KomKonUtb",6.4,47600,304640,9.12869835,20
"0382","Östhammar",2022,22344,11272,0.275458937198068,86.3,7.8,"IntGr1KomUtbBAS",6.4,48300,309120,9.53001548,23.80952381
"0382","Östhammar",2023,22172,11102,0.278049257232213,86.2,7,"IntGr1KomUtbBAS",5.6,52500,294000,6.9706413,23.33333333
"0428","Vingåker",2016,9099,4713,0.218077474892396,75.9,16.9,"IntGr1KomKonUtb",5.3,44300,234790,12.6,19.48051948
"0428","Vingåker",2017,9180,4657,0.226482495832341,77.1,16.3,"IntGr1KomKonUtb",5.4,44800,241920,10.2,28.39506173
"0428","Vingåker",2018,9136,4591,0.233220666344761,77.4,16.2,"IntGr1KomKonUtb",5.5,45500,250250,8.2,35.38461538
"0428","Vingåker",2019,9111,4583,0.234032296939021,77.6,14.5,"IntGr1KomKonUtb",5.6,46500,260400,7.7,40.32258065
"0428","Vingåker",2020,9144,4622,0.236842105263158,76.7,16.3,"IntGr1KomKonUtb",5.6,47300,264880,10.7,30.3030303
"0428","Vingåker",2021,9063,4579,0.241900647948164,78.1,15,"IntGr1KomKonUtb",5.7,47600,271320,12.49008723,36.11111111
"0428","Vingåker",2022,8981,4524,0.255898808075894,80,13.2,"IntGr1KomUtbBAS",5.9,48300,284970,10.11904762,41.81818181
"0428","Vingåker",2023,8856,4446,0.260301011596348,79.7,12.2,"IntGr1KomUtbBAS",5.1,52500,267750,9.63275136,31.03448276
"0461","Gnesta",2016,10861,5859,0.332393307012596,82.4,9.6,"IntGr1KomKonUtb",5.7,44300,252510,11.2,
"0461","Gnesta",2017,11019,5857,0.343054776593756,83,9.2,"IntGr1KomKonUtb",5.9,44800,264320,10.9,53.46534654
"0461","Gnesta",2018,11237,5898,0.347376201034738,82.8,8.2,"IntGr1KomKonUtb",6,45500,273000,10.5,
"0461","Gnesta",2019,11365,5946,0.350893182646737,82.6,8.5,"IntGr1KomKonUtb",6.1,46500,283650,9.6,39.58333333
"0461","Gnesta",2020,11421,5963,0.353801697670219,81.2,10.8,"IntGr1KomKonUtb",6.1,47300,288530,13,39.39393939
"0461","Gnesta",2021,11513,6006,0.362526920315865,82,10,"IntGr1KomKonUtb",6.3,47600,299880,11.04463875,19.23076923
"0461","Gnesta",2022,11612,6057,0.377928814165623,83.3,8.9,"IntGr1KomUtbBAS",6.4,48300,309120,9.96474015,
"0461","Gnesta",2023,11520,5994,0.389842761612145,82.1,8.5,"IntGr1KomUtbBAS",5.6,52500,294000,9.15471468,34.48275862
"0480","Nyköping",2016,54924,29402,0.351410968281737,80.9,13.7,"IntGr1KomKonUtb",5.8,44300,256940,12.7,
"0480","Nyköping",2017,55467,29557,0.355019566526189,81.4,13.4,"IntGr1KomKonUtb",5.9,44800,264320,10,33.07086614
"0480","Nyköping",2018,56011,29655,0.360384171537058,81,12.8,"IntGr1KomKonUtb",6,45500,273000,10,40.24390244
"0480","Nyköping",2019,56591,29850,0.362927946227426,80.7,13.2,"IntGr1KomKonUtb",6,46500,279000,9.6,29.41176471
"0480","Nyköping",2020,57071,30049,0.370164533820841,79.4,15.6,"IntGr1KomKonUtb",6,47300,283800,11.3,24.65753424
"0480","Nyköping",2021,57633,30276,0.375597912740977,80.2,14.5,"IntGr1KomKonUtb",6.2,47600,295120,12.46579507,60.6060606
"0480","Nyköping",2022,58021,30341,0.389133415109315,81.8,13,"IntGr1KomUtbBAS",6.4,48300,309120,10.34964186,34.66666667
"0480","Nyköping",2023,58200,30571,0.397193739881274,81.1,12.5,"IntGr1KomUtbBAS",5.5,52500,288750,10.03707388,47.43589744
"0481","Oxelösund",2016,11921,6246,0.261803336883209,75.6,19.7,"IntGr1KomKonUtb",5.6,44300,248080,7.6,13.33333334
"0481","Oxelösund",2017,12008,6217,0.267057569296375,76.8,19.6,"IntGr1KomKonUtb",5.7,44800,255360,7.7,46.15384615
"0481","Oxelösund",2018,12062,6134,0.262714899713467,76.9,17.8,"IntGr1KomKonUtb",5.8,45500,263900,7.3,28.57142857
"0481","Oxelösund",2019,11983,6058,0.26618444846293,77.6,17.6,"IntGr1KomKonUtb",5.8,46500,269700,6.4,23.25581396
"0481","Oxelösund",2020,11995,6033,0.271956717763751,76.7,19,"IntGr1KomKonUtb",5.8,47300,274340,7.4,43.18181818
"0481","Oxelösund",2021,12132,6076,0.278114958943235,79.3,16.9,"IntGr1KomKonUtb",6.1,47600,290360,7.04764823,
"0481","Oxelösund",2022,12086,5997,0.28448275862069,81.3,14.7,"IntGr1KomUtbBAS",6.3,48300,304290,8.24301633,17.85714286
"0481","Oxelösund",2023,12106,6043,0.291637010676157,79,13.2,"IntGr1KomUtbBAS",5.4,52500,283500,6.14911607,15.17857143
"0482","Flen",2016,16830,8486,0.261228230980752,70.3,20.6,"IntGr1KomKonUtb",5.2,44300,230360,9.5,
"0482","Flen",2017,16864,8421,0.264887603523071,71.2,21.6,"IntGr1KomKonUtb",5.3,44800,237440,10.1,23.86363637
"0482","Flen",2018,16705,8241,0.271997860390479,72.1,21,"IntGr1KomKonUtb",5.3,45500,241150,9.7,
"0482","Flen",2019,16585,8215,0.270281178528185,72.7,19.2,"IntGr1KomKonUtb",5.4,46500,251100,8.4,35.18518519
"0482","Flen",2020,16431,8115,0.273423608261524,71.7,20,"IntGr1KomKonUtb",5.4,47300,255420,11.6,
"0482","Flen",2021,16316,7995,0.275952875952876,72.8,19.6,"IntGr1KomKonUtb",5.6,47600,266560,10.98523859,
"0482","Flen",2022,16058,7824,0.284408828904822,75,17.9,"IntGr1KomUtbBAS",5.8,48300,280140,6.84853327,
"0482","Flen",2023,15668,7644,0.289519147710913,74.8,17,"IntGr1KomUtbBAS",5,52500,262500,11.08518086,
"0483","Katrineholm",2016,33722,18165,0.292758471163972,75.8,17.8,"IntGr1KomKonUtb",5.4,44300,239220,9.3,15.05791506
"0483","Katrineholm",2017,34133,18211,0.293398082124416,76.9,17.8,"IntGr1KomKonUtb",5.5,44800,246400,8.1,26.42642643
"0483","Katrineholm",2018,34550,18293,0.299237572430619,77.5,16.5,"IntGr1KomKonUtb",5.6,45500,254800,8.2,25.52301256
"0483","Katrineholm",2019,34755,18300,0.305126019724827,77.7,16.1,"IntGr1KomKonUtb",5.6,46500,260400,8.3,19.17098446
"0483","Katrineholm",2020,34765,18339,0.307500759186152,76.8,17,"IntGr1KomKonUtb",5.6,47300,264880,8.3,23.38129496
"0483","Katrineholm",2021,34764,18329,0.313441024078025,78.3,15.7,"IntGr1KomKonUtb",5.9,47600,280840,8.09392955,26.76767677
"0483","Katrineholm",2022,34604,18286,0.321841188336695,79.5,14.7,"IntGr1KomUtbBAS",6,48300,289800,9.895547,35.75129534
"0483","Katrineholm",2023,34324,18093,0.326141897306294,78.9,14.2,"IntGr1KomUtbBAS",5.2,52500,273000,8.29479188,29.56989247
"0484","Eskilstuna",2016,103684,58251,0.348193518374942,74.1,20.8,"IntGr1KomKonUtb",5.4,44300,239220,9.9,
"0484","Eskilstuna",2017,104709,58450,0.352112405335794,75.1,20.4,"IntGr1KomKonUtb",5.4,44800,241920,8.8,
"0484","Eskilstuna",2018,105924,58925,0.356252253620025,75.6,19.3,"IntGr1KomKonUtb",5.5,45500,250250,9.1,33.14917127
"0484","Eskilstuna",2019,106859,59333,0.361241768579492,75.1,19.6,"IntGr1KomKonUtb",5.5,46500,255750,8.5,100
"0484","Eskilstuna",2020,106975,59229,0.364919544556319,74,21.3,"IntGr1KomKonUtb",5.5,47300,260150,8.9,24.00306749
"0484","Eskilstuna",2021,107593,59633,0.371397559697582,75.7,20.1,"IntGr1KomKonUtb",5.8,47600,276080,10.10303864,
"0484","Eskilstuna",2022,107918,59817,0.381594405594406,77.9,17.7,"IntGr1KomUtbBAS",6,48300,289800,9.53792018,
"0484","Eskilstuna",2023,107468,59596,0.387269738071218,77.8,16.8,"IntGr1KomUtbBAS",5.1,52500,267750,8.30429644,26.19047619
"0486","Strängnäs",2016,34609,18589,0.367060079473341,82.2,11.5,"IntGr1KomKonUtb",6.1,44300,270230,12.6,
"0486","Strängnäs",2017,35045,18673,0.371184156559442,82.4,11.6,"IntGr1KomKonUtb",6.1,44800,273280,12.9,29.6875
"0486","Strängnäs",2018,35761,18965,0.376453655728267,82.1,11.1,"IntGr1KomKonUtb",6.2,45500,282100,12.1,23.74429224
"0486","Strängnäs",2019,36544,19367,0.381014011591919,81.2,11.4,"IntGr1KomKonUtb",6.3,46500,292950,10.3,
"0486","Strängnäs",2020,37290,19766,0.38849318093976,80.2,13,"IntGr1KomKonUtb",6.3,47300,297990,12.4,14.81481482
"0486","Strängnäs",2021,38129,20069,0.39732843004705,81.7,12.8,"IntGr1KomKonUtb",6.5,47600,309400,12.91149673,
"0486","Strängnäs",2022,38526,20300,0.410456538009195,83.4,10.5,"IntGr1KomUtbBAS",6.7,48300,323610,11.54355067,64.28571429
"0486","Strängnäs",2023,38917,20498,0.415230418412261,82.6,10,"IntGr1KomUtbBAS",5.8,52500,304500,10.17055938,
"0488","Trosa",2016,12447,6537,0.331075359864522,84.5,7.7,"IntGr1KomKonUtb",6.3,44300,279090,16.2,19.79166666
"0488","Trosa",2017,12916,6731,0.334149926506614,84.9,7.7,"IntGr1KomKonUtb",6.4,44800,286720,14.5,36.17021277
"0488","Trosa",2018,13309,6908,0.342938119981105,85,7.9,"IntGr1KomKonUtb",6.5,45500,295750,12.1,48
"0488","Trosa",2019,13747,7115,0.353684531059683,84.6,7.4,"IntGr1KomKonUtb",6.6,46500,306900,10.9,21.05263158
"0488","Trosa",2020,14309,7365,0.358725965066784,83.9,9.2,"IntGr1KomKonUtb",6.5,47300,307450,17.9,60
"0488","Trosa",2021,14658,7562,0.368668854330147,84,8.7,"IntGr1KomKonUtb",6.8,47600,323680,15.91187271,68.75
"0488","Trosa",2022,14760,7589,0.383689650290245,85.8,7.3,"IntGr1KomUtbBAS",7,48300,338100,13.87030052,52.77777778
"0488","Trosa",2023,14885,7609,0.393159977388355,84.9,6.9,"IntGr1KomUtbBAS",6.1,52500,320250,9.83726014,54.90196079
"0509","Ödeshög",2016,5335,2724,0.251330331559558,78.9,13.4,"IntGr1KomKonUtb",5.4,44300,239220,11.5,
"0509","Ödeshög",2017,5343,2716,0.253463732681337,79.1,13.1,"IntGr1KomKonUtb",5.5,44800,246400,11.5,
"0509","Ödeshög",2018,5323,2705,0.256147540983607,80.1,12.6,"IntGr1KomKonUtb",5.6,45500,254800,10.1,53.44827586
"0509","Ödeshög",2019,5337,2720,0.266341859520909,81.6,12.1,"IntGr1KomKonUtb",5.6,46500,260400,13.4,81.875
"0509","Ödeshög",2020,5338,2696,0.271111111111111,82.3,13.4,"IntGr1KomKonUtb",5.6,47300,264880,12.6,49.29577464
"0509","Ödeshög",2021,5309,2654,0.276508972267537,83.7,11.8,"IntGr1KomKonUtb",6,47600,285600,12.11491866,40.42553192
"0509","Ödeshög",2022,5317,2664,0.290322580645161,84.4,10.7,"IntGr1KomUtbBAS",6.1,48300,294630,7.2815534,
"0509","Ödeshög",2023,5279,2648,0.293900941465411,84.1,8.3,"IntGr1KomUtbBAS",5.3,52500,278250,9.65517241,37.93103448
"0512","Ydre",2016,3675,1822,0.290746268656716,83.8,8,"IntGr1KomKonUtb",5.5,44300,243650,8,
"0512","Ydre",2017,3733,1853,0.289982425307557,83.6,7.3,"IntGr1KomKonUtb",5.6,44800,250880,11.6,100
"0512","Ydre",2018,3743,1860,0.287289611143355,84.7,7.8,"IntGr1KomKonUtb",5.7,45500,259350,9.9,
"0512","Ydre",2019,3747,1850,0.298110979929162,83.2,7.1,"IntGr1KomKonUtb",5.7,46500,265050,10.3,75
"0512","Ydre",2020,3726,1830,0.29702380952381,82.8,7.9,"IntGr1KomKonUtb",5.7,47300,269610,9.9,
"0512","Ydre",2021,3695,1782,0.310893512851897,84.8,7.2,"IntGr1KomKonUtb",5.9,47600,280840,11.89245088,0
"0512","Ydre",2022,3683,1743,0.316997518610422,85,6.3,"IntGr1KomUtbBAS",6.1,48300,294630,8.2815735,50
"0512","Ydre",2023,3637,1710,0.324748743718593,85.1,6.3,"IntGr1KomUtbBAS",5.3,52500,278250,8.994709,
"0513","Kinda",2016,9874,5105,0.30125977410947,82.9,11.4,"IntGr1KomKonUtb",5.7,44300,252510,9,45.23809524
"0513","Kinda",2017,9882,5072,0.302269751200349,83.6,10,"IntGr1KomKonUtb",5.8,44800,259840,8.9,42.85714286
"0513","Kinda",2018,9915,5083,0.306675335934114,83.6,8.9,"IntGr1KomKonUtb",5.9,45500,268450,7.8,38.82352942
"0513","Kinda",2019,9940,5049,0.308730677117353,84,8.8,"IntGr1KomKonUtb",5.9,46500,274350,10.6,35.84905661
"0513","Kinda",2020,9991,5052,0.31899719040415,84,9.6,"IntGr1KomKonUtb",5.9,47300,279070,10.4,53.33333334
"0513","Kinda",2021,10048,5073,0.3260543780775,84.4,9.3,"IntGr1KomKonUtb",6.1,47600,290360,9.59276018,32.14285714
"0513","Kinda",2022,10068,5042,0.334407908875994,85.1,8.5,"IntGr1KomUtbBAS",6.3,48300,304290,8.3242852,27.77777778
"0513","Kinda",2023,9992,4986,0.345052083333333,85.2,7.9,"IntGr1KomUtbBAS",5.5,52500,288750,7.97390359,16.66666667
"0560","Boxholm",2016,5373,2831,0.240328253223916,81.6,10.5,"IntGr1KomKonUtb",5.8,44300,256940,5.8,
"0560","Boxholm",2017,5453,2880,0.255831739961759,81.7,11.1,"IntGr1KomKonUtb",5.9,44800,264320,6.5,
"0560","Boxholm",2018,5449,2864,0.265998457979954,82.2,10.6,"IntGr1KomKonUtb",5.9,45500,268450,8.7,
"0560","Boxholm",2019,5476,2878,0.267993874425727,82.4,10.4,"IntGr1KomKonUtb",5.9,46500,274350,8,
"0560","Boxholm",2020,5441,2836,0.274894271434064,82.2,11.2,"IntGr1KomKonUtb",5.9,47300,279070,7.4,
"0560","Boxholm",2021,5512,2876,0.284410646387833,83,10.9,"IntGr1KomKonUtb",6.1,47600,290360,10.07474813,
"0560","Boxholm",2022,5498,2857,0.293155893536122,85.2,9.6,"IntGr1KomUtbBAS",6.3,48300,304290,8.08276754,
"0560","Boxholm",2023,5523,2856,0.298384066140549,84.2,9.2,"IntGr1KomUtbBAS",5.5,52500,288750,8.14332248,
"0561","Åtvidaberg",2016,11617,6124,0.276263177026536,81.6,11.3,"IntGr1KomKonUtb",5.6,44300,248080,7.6,58.88888888
"0561","Åtvidaberg",2017,11631,6118,0.282632342277012,82.4,11.3,"IntGr1KomKonUtb",5.6,44800,250880,6.9,55.78947368
"0561","Åtvidaberg",2018,11537,5989,0.286161207213839,82.5,9.2,"IntGr1KomKonUtb",5.7,45500,259350,6.2,73.33333334
"0561","Åtvidaberg",2019,11503,5935,0.292727943890735,84.1,9.3,"IntGr1KomKonUtb",5.8,46500,269700,8.9,66.66666667
"0561","Åtvidaberg",2020,11427,5901,0.300478997789241,83.9,10.2,"IntGr1KomKonUtb",5.7,47300,269610,9.5,71.42857143
"0561","Åtvidaberg",2021,11462,5907,0.312362030905077,84.8,9.7,"IntGr1KomKonUtb",6,47600,285600,6.88899327,
"0561","Åtvidaberg",2022,11506,5927,0.319230769230769,85.9,8.6,"IntGr1KomUtbBAS",6.1,48300,294630,8.57900484,
"0561","Åtvidaberg",2023,11460,5887,0.326707159948463,84.5,8.4,"IntGr1KomUtbBAS",5.4,52500,283500,8.6929525,
"0562","Finspång",2016,21526,11531,0.289997089356748,78.2,16.6,"IntGr1KomKonUtb",5.6,44300,248080,6.2,5.0420168
"0562","Finspång",2017,21577,11517,0.295846583791076,79.3,15.6,"IntGr1KomKonUtb",5.7,44800,255360,7.4,29.16666666
"0562","Finspång",2018,21758,11542,0.301126599198014,79.6,14.8,"IntGr1KomKonUtb",5.8,45500,263900,6,47.5
"0562","Finspång",2019,21912,11594,0.30278620166793,79.7,14.4,"IntGr1KomKonUtb",5.8,46500,269700,6.5,15.75342465
"0562","Finspång",2020,21765,11526,0.308658420551855,79.8,15.3,"IntGr1KomKonUtb",5.8,47300,274340,7.5,
"0562","Finspång",2021,21889,11600,0.315332326283988,80.7,14.7,"IntGr1KomKonUtb",6,47600,285600,7.60852154,
"0562","Finspång",2022,21903,11620,0.32251998119417,81.7,13,"IntGr1KomUtbBAS",6.1,48300,294630,7.19481973,
"0562","Finspång",2023,21694,11437,0.328897338403042,81.4,11.8,"IntGr1KomUtbBAS",5.4,52500,283500,5.7544757,56.32183908
"0563","Valdemarsvik",2016,7809,3942,0.231179775280899,77,16.1,"IntGr1KomKonUtb",5.2,44300,230360,9.9,26.47058823
"0563","Valdemarsvik",2017,7920,3928,0.235162374020157,77.3,16.8,"IntGr1KomKonUtb",5.3,44800,237440,7.8,33.33333334
"0563","Valdemarsvik",2018,7956,3892,0.239179314221473,78.9,14.9,"IntGr1KomKonUtb",5.4,45500,245700,12.1,32.78688525
"0563","Valdemarsvik",2019,7873,3847,0.242570053778658,78.7,14.8,"IntGr1KomKonUtb",5.4,46500,251100,12.3,21.56862745
"0563","Valdemarsvik",2020,7737,3777,0.243150684931507,79.2,14.6,"IntGr1KomKonUtb",5.4,47300,255420,12.6,52.63157894
"0563","Valdemarsvik",2021,7660,3701,0.248257839721254,80.8,12.3,"IntGr1KomKonUtb",5.7,47600,271320,11.95814649,50
"0563","Valdemarsvik",2022,7630,3694,0.253001464128843,81.8,11.1,"IntGr1KomUtbBAS",5.8,48300,280140,10.71250623,65.2173913
